Record Length,2500,Points,-268.00000796E-9,-79.999998212E-3,,Record Length,2500,Points,-268.00000796E-9,399.99997616E-3,,Record Length,2500,Points,-268.00000796E-9,7.20000029,
Sample Interval,400.00000370E-12,s,-267.60000083E-9,-79.999998212E-3,,Sample Interval,400.00000370E-12,s,-267.60000083E-9,399.99997616E-3,,Sample Interval,400.00000370E-12,s,-267.60000083E-9,7.20000029,
Trigger Point,670.000010963,Samples,-267.20002211E-9,-79.999998212E-3,,Trigger Point,670.000010963,Samples,-267.20002211E-9,399.99997616E-3,,Trigger Point,670.000010963,Samples,-267.20002211E-9,7.20000029,
,,,-266.80001497E-9,-39.99999911E-3,,,,,-266.80001497E-9,399.99997616E-3,,,,,-266.80001497E-9,7.20000029,
,,,-266.40000783E-9,-39.99999911E-3,,,,,-266.40000783E-9,399.99997616E-3,,,,,-266.40000783E-9,7.20000029,
,,,-266.00000069E-9,0.0,,,,,-266.00000069E-9,439.999997616E-3,,,,,-266.00000069E-9,6.80000019,
Source,CH1,,-265.60002198E-9,0.0,,Source,CH2,,-265.60002198E-9,439.999997616E-3,,Source,MATH,,-265.60002198E-9,6.80000019,
Vertical Units,Volts,,-265.20001484E-9,0.0,,Vertical Units,Volts,,-265.20001484E-9,439.999997616E-3,,Vertical Units,Volts,,-265.20001484E-9,6.80000019,
Vertical Scale,999.999977648E-3,,-264.80000770E-9,0.0,,Vertical Scale,999.999977648E-3,,-264.80000770E-9,439.999997616E-3,,Vertical Scale,10.0000001,,-264.80000770E-9,6.80000019,
Vertical Offset,0,,-264.40000056E-9,0.0,,Vertical Offset,0,,-264.40000056E-9,439.999997616E-3,,Vertical Offset,0,,-264.40000056E-9,6.80000019,
Horizontal Units,s,,-264.00002184E-9,39.99999911E-3,,Horizontal Units,s,,-264.00002184E-9,479.999989271E-3,,Horizontal Units,s,,-264.00002184E-9,6.80000019,
Horizontal Scale,100.0000013E-9,,-263.60001470E-9,0.0,,Horizontal Scale,100.0000013E-9,,-263.60001470E-9,479.999989271E-3,,Horizontal Scale,100.0000013E-9,,-263.60001470E-9,6.80000019,
Pt Fmt,Y,,-263.20000757E-9,0.0,,Pt Fmt,Y,,-263.20000757E-9,479.999989271E-3,,Pt Fmt,Y,,-263.20000757E-9,6.80000019,
Yzero,-1.7200000,,-262.80000043E-9,0.0,,Yzero,-1.5600000,,-262.80000043E-9,479.999989271E-3,,Yzero,0.0,,-262.80000043E-9,6.80000019,
Probe Atten,1.000000,,-262.40002171E-9,0.0,,Probe Atten,1.000000,,-262.40002171E-9,479.999989271E-3,,,,,-262.40002171E-9,6.80000019,
,,,-262.00001457E-9,39.99999911E-3,,,,,-262.00001457E-9,479.999989271E-3,,,,,-262.00001457E-9,6.80000019,
