Record Length,2500,Points,-427.999992780E-9,79.999998212E-3,,Record Length,2500,Points,-427.999992780E-9,439.999997616E-3,,Record Length,2500,Points,-427.999992780E-9,7.599999905,
Sample Interval,400.00000370E-12,s,-427.599985642E-9,119.9999973E-3,,Sample Interval,400.00000370E-12,s,-427.599985642E-9,439.999997616E-3,,Sample Interval,400.00000370E-12,s,-427.599985642E-9,7.599999905,
Trigger Point,1.0700000E3,Samples,-427.200006925E-9,119.9999973E-3,,Trigger Point,1.0700000E3,Samples,-427.200006925E-9,439.999997616E-3,,Trigger Point,1.0700000E3,Samples,-427.200006925E-9,7.599999905,
,,,-426.799999786E-9,159.99999642E-3,,,,,-426.799999786E-9,439.999997616E-3,,,,,-426.799999786E-9,7.599999905,
,,,-426.399992648E-9,199.99998808E-3,,,,,-426.399992648E-9,479.999989271E-3,,,,,-426.399992648E-9,7.599999905,
,,,-425.999985509E-9,199.99998808E-3,,,,,-425.999985509E-9,519.999980927E-3,,,,,-425.999985509E-9,7.599999905,
Source,CH1,,-425.600006793E-9,239.99999464E-3,,Source,CH2,,-425.600006793E-9,560.000002384E-3,,Source,MATH,,-425.600006793E-9,7.599999905,
Vertical Units,Volts,,-425.199999654E-9,199.99998808E-3,,Vertical Units,Volts,,-425.199999654E-9,560.000002384E-3,,Vertical Units,Volts,,-425.199999654E-9,7.599999905,
Vertical Scale,999.999977648E-3,,-424.799992516E-9,199.99998808E-3,,Vertical Scale,999.999977648E-3,,-424.799992516E-9,560.000002384E-3,,Vertical Scale,10.0000001,,-424.799992516E-9,7.599999905,
Vertical Offset,0,,-424.399985377E-9,199.99998808E-3,,Vertical Offset,0,,-424.399985377E-9,519.999980927E-3,,Vertical Offset,0,,-424.399985377E-9,8.000000000,
Horizontal Units,s,,-424.000006660E-9,199.99998808E-3,,Horizontal Units,s,,-424.000006660E-9,519.999980927E-3,,Horizontal Units,s,,-424.000006660E-9,8.400000572,
Horizontal Scale,100.0000013E-9,,-423.599999522E-9,239.99999464E-3,,Horizontal Scale,100.0000013E-9,,-423.599999522E-9,519.999980927E-3,,Horizontal Scale,100.0000013E-9,,-423.599999522E-9,8.400000572,
Pt Fmt,Y,,-423.199992383E-9,199.99998808E-3,,Pt Fmt,Y,,-423.199992383E-9,519.999980927E-3,,Pt Fmt,Y,,-423.199992383E-9,8.400000572,
Yzero,-1.7200000,,-422.799985245E-9,199.99998808E-3,,Yzero,-1.5600000,,-422.799985245E-9,519.999980927E-3,,Yzero,0.0,,-422.799985245E-9,8.400000572,
Probe Atten,1.000000,,-422.400006528E-9,199.99998808E-3,,Probe Atten,1.000000,,-422.400006528E-9,519.999980927E-3,,,,,-422.400006528E-9,8.400000572,
,,,-421.999999389E-9,199.99998808E-3,,,,,-421.999999389E-9,479.999989271E-3,,,,,-421.999999389E-9,8.000000000,
Note,TBS 1104 - 3:45:42 PM   2/3/2026,,-421.599992251E-9,199.99998808E-3,,Note,TBS 1104 - 3:45:42 PM   2/3/2026,,-421.599992251E-9,479.999989271E-3,,Note,TBS 1104 - 3:45:42 PM   2/3/2026,,-421.599992251E-9,8.000000000,
,,,-421.199985112E-9,159.99999642E-3,,,,,-421.199985112E-9,439.999997616E-3,,,,,-421.199985112E-9,8.000000000,
,,,-420.800006395E-9,159.99999642E-3,,,,,-420.800006395E-9,399.99997616E-3,,,,,-420.800006395E-9,8.400000572,
,,,-420.399999257E-9,119.9999973E-3,,,,,-420.399999257E-9,359.99998450E-3,,,,,-420.399999257E-9,8.400000572,
,,,-419.999992118E-9,79.999998212E-3,,,,,-419.999992118E-9,359.99998450E-3,,,,,-419.999992118E-9,8.400000572,
,,,-419.599984980E-9,79.999998212E-3,,,,,-419.599984980E-9,359.99998450E-3,,,,,-419.599984980E-9,8.400000572,
,,,-419.200006263E-9,39.99999911E-3,,,,,-419.200006263E-9,359.99998450E-3,,,,,-419.200006263E-9,8.800000191,
