Record Length,2500,Points,-131.9999967E-9,359.99998450E-3,,Record Length,2500,Points,-131.9999967E-9,-79.999998212E-3,
Sample Interval,400.00000370E-12,s,-131.6000038E-9,359.99998450E-3,,Sample Interval,400.00000370E-12,s,-131.6000038E-9,-79.999998212E-3,
Trigger Point,329.99998737,Samples,-131.1999966E-9,359.99998450E-3,,Trigger Point,329.99998737,Samples,-131.1999966E-9,-79.999998212E-3,
,,,-130.8000037E-9,359.99998450E-3,,,,,-130.8000037E-9,-79.999998212E-3,
,,,-130.3999966E-9,359.99998450E-3,,,,,-130.3999966E-9,-39.99999911E-3,
,,,-130.0000037E-9,359.99998450E-3,,,,,-130.0000037E-9,-39.99999911E-3,
Source,CH1,,-129.5999965E-9,359.99998450E-3,,Source,CH2,,-129.5999965E-9,-39.99999911E-3,
Vertical Units,Volts,,-129.2000036E-9,359.99998450E-3,,Vertical Units,Volts,,-129.2000036E-9,-39.99999911E-3,
Vertical Scale,999.999977648E-3,,-128.7999964E-9,359.99998450E-3,,Vertical Scale,999.999977648E-3,,-128.7999964E-9,-39.99999911E-3,
Vertical Offset,0,,-128.4000035E-9,399.99997616E-3,,Vertical Offset,0,,-128.4000035E-9,-39.99999911E-3,
Horizontal Units,s,,-127.9999964E-9,399.99997616E-3,,Horizontal Units,s,,-127.9999964E-9,-39.99999911E-3,
Horizontal Scale,100.0000013E-9,,-127.6000035E-9,399.99997616E-3,,Horizontal Scale,100.0000013E-9,,-127.6000035E-9,-39.99999911E-3,
Pt Fmt,Y,,-127.1999963E-9,399.99997616E-3,,Pt Fmt,Y,,-127.1999963E-9,-39.99999911E-3,
Yzero,1.000000,,-126.8000034E-9,399.99997616E-3,,Yzero,-2.5600000,,-126.8000034E-9,-39.99999911E-3,
Probe Atten,1.000000,,-126.3999962E-9,399.99997616E-3,,Probe Atten,1.000000,,-126.3999962E-9,-39.99999911E-3,
,,,-126.0000033E-9,359.99998450E-3,,,,,-126.0000033E-9,-79.999998212E-3,
Note,TBS 1104 - 2:52:31 PM   2/5/2026,,-125.5999962E-9,359.99998450E-3,,Note,TBS 1104 - 2:52:31 PM   2/5/2026,,-125.5999962E-9,-119.9999973E-3,
,,,-125.2000033E-9,359.99998450E-3,,,,,-125.2000033E-9,-159.99999642E-3,
,,,-124.7999961E-9,359.99998450E-3,,,,,-124.7999961E-9,-159.99999642E-3,
,,,-124.4000032E-9,359.99998450E-3,,,,,-124.4000032E-9,-159.99999642E-3,
,,,-123.9999960E-9,359.99998450E-3,,,,,-123.9999960E-9,-159.99999642E-3,
,,,-123.6000031E-9,359.99998450E-3,,,,,-123.6000031E-9,-159.99999642E-3,
,,,-123.1999960E-9,359.99998450E-3,,,,,-123.1999960E-9,-159.99999642E-3,
,,,-122.8000031E-9,359.99998450E-3,,,,,-122.8000031E-9,-159.99999642E-3,
,,,-122.3999959E-9,399.99997616E-3,,,,,-122.3999959E-9,-159.99999642E-3,
,,,-122.0000030E-9,399.99997616E-3,,,,,-122.0000030E-9,-159.99999642E-3,
,,,-121.5999959E-9,399.99997616E-3,,,,,-121.5999959E-9,-159.99999642E-3,
,,,-121.2000029E-9,399.99997616E-3,,,,,-121.2000029E-9,-159.99999642E-3,
,,,-120.7999958E-9,399.99997616E-3,,,,,-120.7999958E-9,-159.99999642E-3,
,,,-120.4000029E-9,399.99997616E-3,,,,,-120.4000029E-9,-119.9999973E-3,
,,,-119.9999957E-9,359.99998450E-3,,,,,-119.9999957E-9,-119.9999973E-3,
,,,-119.6000028E-9,359.99998450E-3,,,,,-119.6000028E-9,-79.999998212E-3,
,,,-119.1999957E-9,359.99998450E-3,,,,,-119.1999957E-9,-119.9999973E-3,
,,,-118.7999956E-9,319.99999285E-3,,,,,-118.7999956E-9,-119.9999973E-3,
