Record Length,2500,Points,-16.7999988E-6,8.000000380E-3,,Record Length,2500,Points,-16.7999988E-6,8.000000380E-3,,Record Length,2500,Points,-16.7999988E-6,0.0,
Sample Interval,39.99999976E-9,s,-16.7599992E-6,0.0,,Sample Interval,39.99999976E-9,s,-16.7599992E-6,-8.000000380E-3,,Sample Interval,39.99999976E-9,s,-16.7599992E-6,-800.000011921E-3,
Trigger Point,419.999971934,Samples,-16.7199996E-6,8.000000380E-3,,Trigger Point,419.999971934,Samples,-16.7199996E-6,0.0,,Trigger Point,419.999971934,Samples,-16.7199996E-6,0.0,
,,,-16.6799982E-6,0.0,,,,,-16.6799982E-6,0.0,,,,,-16.6799982E-6,0.0,
,,,-16.6399986E-6,0.0,,,,,-16.6399986E-6,0.0,,,,,-16.6399986E-6,0.0,
,,,-16.5999991E-6,8.000000380E-3,,,,,-16.5999991E-6,8.000000380E-3,,,,,-16.5999991E-6,0.0,
Source,CH1,,-16.5599995E-6,8.000000380E-3,,Source,CH2,,-16.5599995E-6,-8.000000380E-3,,Source,MATH,,-16.5599995E-6,0.0,
Vertical Units,Volts,,-16.5199981E-6,8.000000380E-3,,Vertical Units,Volts,,-16.5199981E-6,0.0,,Vertical Units,Volts,,-16.5199981E-6,0.0,
Vertical Scale,200.00000950E-3,,-16.4799985E-6,0.0,,Vertical Scale,200.00000950E-3,,-16.4799985E-6,0.0,,Vertical Scale,20.0000003,,-16.4799985E-6,0.0,
Vertical Offset,0,,-16.4399989E-6,16.0000008E-3,,Vertical Offset,0,,-16.4399989E-6,0.0,,Vertical Offset,0,,-16.4399989E-6,-800.000011921E-3,
Horizontal Units,s,,-16.3999994E-6,-8.000000380E-3,,Horizontal Units,s,,-16.3999994E-6,0.0,,Horizontal Units,s,,-16.3999994E-6,0.0,
Horizontal Scale,9.999999939E-6,,-16.3599980E-6,8.000000380E-3,,Horizontal Scale,9.999999939E-6,,-16.3599980E-6,-8.000000380E-3,,Horizontal Scale,9.999999939E-6,,-16.3599980E-6,0.0,
Pt Fmt,Y,,-16.3199984E-6,0.0,,Pt Fmt,Y,,-16.3199984E-6,0.0,,Pt Fmt,Y,,-16.3199984E-6,0.0,
Yzero,-1.7200000,,-16.2799988E-6,8.000000380E-3,,Yzero,880.000000000E-3,,-16.2799988E-6,-8.000000380E-3,,Yzero,0.0,,-16.2799988E-6,-800.000011921E-3,
Probe Atten,1.000000,,-16.2399992E-6,8.000000380E-3,,Probe Atten,1.000000,,-16.2399992E-6,0.0,,,,,-16.2399992E-6,0.0,
,,,-16.1999997E-6,0.0,,,,,-16.1999997E-6,0.0,,,,,-16.1999997E-6,0.0,
Note,TBS 1104 - 2:27:32 PM   2/3/2026,,-16.1599983E-6,8.000000380E-3,,Note,TBS 1104 - 2:27:32 PM   2/3/2026,,-16.1599983E-6,0.0,,Note,TBS 1104 - 2:27:32 PM   2/3/2026,,-16.1599983E-6,0.0,
,,,-16.1199987E-6,-8.000000380E-3,,,,,-16.1199987E-6,0.0,,,,,-16.1199987E-6,0.0,
,,,-16.0799991E-6,8.000000380E-3,,,,,-16.0799991E-6,-8.000000380E-3,,,,,-16.0799991E-6,0.0,
,,,-16.0399995E-6,16.0000008E-3,,,,,-16.0399995E-6,0.0,,,,,-16.0399995E-6,0.0,
,,,-15.9999981E-6,8.000000380E-3,,,,,-15.9999981E-6,-8.000000380E-3,,,,,-15.9999981E-6,0.0,
,,,-15.9599986E-6,8.000000380E-3,,,,,-15.9599986E-6,0.0,,,,,-15.9599986E-6,0.0,
,,,-15.9199990E-6,8.000000380E-3,,,,,-15.9199990E-6,0.0,,,,,-15.9199990E-6,-800.000011921E-3,
,,,-15.8799994E-6,8.000000380E-3,,,,,-15.8799994E-6,-8.000000380E-3,,,,,-15.8799994E-6,0.0,
,,,-15.8399980E-6,0.0,,,,,-15.8399980E-6,0.0,,,,,-15.8399980E-6,0.0,
,,,-15.7999984E-6,8.000000380E-3,,,,,-15.7999984E-6,0.0,,,,,-15.7999984E-6,0.0,
,,,-15.7599989E-6,0.0,,,,,-15.7599989E-6,0.0,,,,,-15.7599989E-6,0.0,
,,,-15.7199993E-6,8.000000380E-3,,,,,-15.7199993E-6,0.0,,,,,-15.7199993E-6,0.0,
,,,-15.6799979E-6,8.000000380E-3,,,,,-15.6799979E-6,-8.000000380E-3,,,,,-15.6799979E-6,0.0,
,,,-15.6399983E-6,0.0,,,,,-15.6399983E-6,0.0,,,,,-15.6399983E-6,0.0,
,,,-15.5999987E-6,8.000000380E-3,,,,,-15.5999987E-6,8.000000380E-3,,,,,-15.5999987E-6,0.0,
,,,-15.5599992E-6,8.000000380E-3,,,,,-15.5599992E-6,0.0,,,,,-15.5599992E-6,0.0,
,,,-15.5199996E-6,8.000000380E-3,,,,,-15.5199996E-6,8.000000380E-3,,,,,-15.5199996E-6,0.0,
