Record Length,2500,Points,-959.999965744E-9,-39.99999911E-3,,Record Length,2500,Points,-959.999965744E-9,-39.99999911E-3,,Record Length,2500,Points,-959.999965744E-9,0.0,
Sample Interval,3.99999989E-9,s,-956.000008046E-9,0.0,,Sample Interval,3.99999989E-9,s,-956.000008046E-9,-39.99999911E-3,,Sample Interval,3.99999989E-9,s,-956.000008046E-9,400.00000596E-3,
Trigger Point,239.99999822,Samples,-951.999993504E-9,-39.99999911E-3,,Trigger Point,239.99999822,Samples,-951.999993504E-9,0.0,,Trigger Point,239.99999822,Samples,-951.999993504E-9,0.0,
,,,-947.999978962E-9,-39.99999911E-3,,,,,-947.999978962E-9,0.0,,,,,-947.999978962E-9,0.0,
,,,-943.999964420E-9,-39.99999911E-3,,,,,-943.999964420E-9,39.99999911E-3,,,,,-943.999964420E-9,0.0,
,,,-939.999949878E-9,-79.999998212E-3,,,,,-939.999949878E-9,0.0,,,,,-939.999949878E-9,0.0,
Source,CH1,,-935.999992180E-9,-39.99999911E-3,,Source,CH2,,-935.999992180E-9,39.99999911E-3,,Source,MATH,,-935.999992180E-9,0.0,
Vertical Units,Volts,,-931.999977638E-9,-39.99999911E-3,,Vertical Units,Volts,,-931.999977638E-9,39.99999911E-3,,Vertical Units,Volts,,-931.999977638E-9,0.0,
Vertical Scale,999.999977648E-3,,-927.999963096E-9,0.0,,Vertical Scale,999.999977648E-3,,-927.999963096E-9,0.0,,Vertical Scale,10.0000001,,-927.999963096E-9,0.0,
Vertical Offset,0,,-923.999948554E-9,-39.99999911E-3,,Vertical Offset,0,,-923.999948554E-9,0.0,,Vertical Offset,0,,-923.999948554E-9,-400.00000596E-3,
Horizontal Units,s,,-919.999990856E-9,-39.99999911E-3,,Horizontal Units,s,,-919.999990856E-9,39.99999911E-3,,Horizontal Units,s,,-919.999990856E-9,0.0,
Horizontal Scale,999.999971718E-9,,-915.999976314E-9,-39.99999911E-3,,Horizontal Scale,999.999971718E-9,,-915.999976314E-9,0.0,,Horizontal Scale,999.999971718E-9,,-915.999976314E-9,0.0,
Pt Fmt,Y,,-911.999961772E-9,-39.99999911E-3,,Pt Fmt,Y,,-911.999961772E-9,39.99999911E-3,,Pt Fmt,Y,,-911.999961772E-9,0.0,
Yzero,-1.7200000,,-907.999947231E-9,-39.99999911E-3,,Yzero,-1.5600000,,-907.999947231E-9,0.0,,Yzero,0.0,,-907.999947231E-9,400.00000596E-3,
Probe Atten,1.000000,,-903.999989532E-9,0.0,,Probe Atten,1.000000,,-903.999989532E-9,39.99999911E-3,,,,,-903.999989532E-9,400.00000596E-3,
,,,-899.999974990E-9,0.0,,,,,-899.999974990E-9,0.0,,,,,-899.999974990E-9,-400.00000596E-3,
Note,TBS 1104 - 3:32:12 PM   2/5/2026,,-895.999960449E-9,0.0,,Note,TBS 1104 - 3:32:12 PM   2/5/2026,,-895.999960449E-9,-39.99999911E-3,,Note,TBS 1104 - 3:32:12 PM   2/5/2026,,-895.999960449E-9,0.0,
,,,-891.999945907E-9,0.0,,,,,-891.999945907E-9,0.0,,,,,-891.999945907E-9,0.0,
,,,-887.999988208E-9,-39.99999911E-3,,,,,-887.999988208E-9,0.0,,,,,-887.999988208E-9,-400.00000596E-3,
,,,-883.999973667E-9,39.99999911E-3,,,,,-883.999973667E-9,39.99999911E-3,,,,,-883.999973667E-9,0.0,
,,,-879.999959125E-9,0.0,,,,,-879.999959125E-9,39.99999911E-3,,,,,-879.999959125E-9,0.0,
,,,-875.999944583E-9,-39.99999911E-3,,,,,-875.999944583E-9,0.0,,,,,-875.999944583E-9,0.0,
,,,-871.999986884E-9,-39.99999911E-3,,,,,-871.999986884E-9,-39.99999911E-3,,,,,-871.999986884E-9,0.0,
,,,-867.999972343E-9,-39.99999911E-3,,,,,-867.999972343E-9,0.0,,,,,-867.999972343E-9,400.00000596E-3,
,,,-863.999957801E-9,-39.99999911E-3,,,,,-863.999957801E-9,39.99999911E-3,,,,,-863.999957801E-9,0.0,
,,,-859.999943259E-9,-79.999998212E-3,,,,,-859.999943259E-9,39.99999911E-3,,,,,-859.999943259E-9,400.00000596E-3,
,,,-855.999985561E-9,-39.99999911E-3,,,,,-855.999985561E-9,39.99999911E-3,,,,,-855.999985561E-9,400.00000596E-3,
,,,-851.999971019E-9,0.0,,,,,-851.999971019E-9,0.0,,,,,-851.999971019E-9,0.0,
,,,-847.999956477E-9,-39.99999911E-3,,,,,-847.999956477E-9,0.0,,,,,-847.999956477E-9,0.0,
,,,-843.999941935E-9,-39.99999911E-3,,,,,-843.999941935E-9,39.99999911E-3,,,,,-843.999941935E-9,0.0,
,,,-839.999984237E-9,0.0,,,,,-839.999984237E-9,-39.99999911E-3,,,,,-839.999984237E-9,0.0,
,,,-835.999969695E-9,0.0,,,,,-835.999969695E-9,39.99999911E-3,,,,,-835.999969695E-9,400.00000596E-3,
,,,-831.999955153E-9,-39.99999911E-3,,,,,-831.999955153E-9,0.0,,,,,-831.999955153E-9,0.0,
,,,-827.999997455E-9,-39.99999911E-3,,,,,-827.999997455E-9,-39.99999911E-3,,,,,-827.999997455E-9,400.00000596E-3,
,,,-823.999982913E-9,-39.99999911E-3,,,,,-823.999982913E-9,0.0,,,,,-823.999982913E-9,0.0,
,,,-819.999968371E-9,0.0,,,,,-819.999968371E-9,-39.99999911E-3,,,,,-819.999968371E-9,0.0,
,,,-815.999953829E-9,0.0,,,,,-815.999953829E-9,39.99999911E-3,,,,,-815.999953829E-9,400.00000596E-3,
,,,-811.999996131E-9,-39.99999911E-3,,,,,-811.999996131E-9,39.99999911E-3,,,,,-811.999996131E-9,0.0,
