Record Length,2500,Points,-208.00000300E-9,0.0,,Record Length,2500,Points,-208.00000300E-9,479.999989271E-3,,Record Length,2500,Points,-208.00000300E-9,10.4000006,
Sample Interval,400.00000370E-12,s,-207.60001007E-9,-39.99999911E-3,,Sample Interval,400.00000370E-12,s,-207.60001007E-9,439.999997616E-3,,Sample Interval,400.00000370E-12,s,-207.60001007E-9,10.4000006,
Trigger Point,520.000000555,Samples,-207.20000293E-9,-39.99999911E-3,,Trigger Point,520.000000555,Samples,-207.20000293E-9,479.999989271E-3,,Trigger Point,520.000000555,Samples,-207.20000293E-9,10.4000006,
,,,-206.80001001E-9,-39.99999911E-3,,,,,-206.80001001E-9,479.999989271E-3,,,,,-206.80001001E-9,10.4000006,
,,,-206.40000287E-9,-39.99999911E-3,,,,,-206.40000287E-9,479.999989271E-3,,,,,-206.40000287E-9,10.0000000,
,,,-206.00000994E-9,0.0,,,,,-206.00000994E-9,519.999980927E-3,,,,,-206.00000994E-9,10.0000000,
Source,CH1,,-205.60000280E-9,0.0,,Source,CH2,,-205.60000280E-9,519.999980927E-3,,Source,MATH,,-205.60000280E-9,10.0000000,
Vertical Units,Volts,,-205.20000987E-9,0.0,,Vertical Units,Volts,,-205.20000987E-9,519.999980927E-3,,Vertical Units,Volts,,-205.20000987E-9,10.0000000,
Vertical Scale,999.999977648E-3,,-204.80000273E-9,39.99999911E-3,,Vertical Scale,999.999977648E-3,,-204.80000273E-9,519.999980927E-3,,Vertical Scale,10.0000001,,-204.80000273E-9,10.0000000,
Vertical Offset,0,,-204.40000981E-9,39.99999911E-3,,Vertical Offset,0,,-204.40000981E-9,519.999980927E-3,,Vertical Offset,0,,-204.40000981E-9,10.4000006,
Horizontal Units,s,,-204.00000267E-9,39.99999911E-3,,Horizontal Units,s,,-204.00000267E-9,560.000002384E-3,,Horizontal Units,s,,-204.00000267E-9,10.4000006,
Horizontal Scale,100.0000013E-9,,-203.60000974E-9,0.0,,Horizontal Scale,100.0000013E-9,,-203.60000974E-9,560.000002384E-3,,Horizontal Scale,100.0000013E-9,,-203.60000974E-9,10.4000006,
