Record Length,2500,Points,-276.00000863E-9,119.9999973E-3,,Record Length,2500,Points,-276.00000863E-9,599.999964237E-3,,Record Length,2500,Points,-276.00000863E-9,10.4000006,
Sample Interval,400.00000370E-12,s,-275.60000149E-9,79.999998212E-3,,Sample Interval,400.00000370E-12,s,-275.60000149E-9,560.000002384E-3,,Sample Interval,400.00000370E-12,s,-275.60000149E-9,10.0000000,
Trigger Point,690.000012351,Samples,-275.20002277E-9,79.999998212E-3,,Trigger Point,690.000012351,Samples,-275.20002277E-9,560.000002384E-3,,Trigger Point,690.000012351,Samples,-275.20002277E-9,10.4000006,
,,,-274.80001563E-9,79.999998212E-3,,,,,-274.80001563E-9,560.000002384E-3,,,,,-274.80001563E-9,10.4000006,
,,,-274.40000849E-9,79.999998212E-3,,,,,-274.40000849E-9,560.000002384E-3,,,,,-274.40000849E-9,10.4000006,
,,,-274.00000135E-9,119.9999973E-3,,,,,-274.00000135E-9,560.000002384E-3,,,,,-274.00000135E-9,10.4000006,
Source,CH1,,-273.60002264E-9,119.9999973E-3,,Source,CH2,,-273.60002264E-9,560.000002384E-3,,Source,MATH,,-273.60002264E-9,10.4000006,
Vertical Units,Volts,,-273.20001550E-9,119.9999973E-3,,Vertical Units,Volts,,-273.20001550E-9,560.000002384E-3,,Vertical Units,Volts,,-273.20001550E-9,10.4000006,
Vertical Scale,999.999977648E-3,,-272.80000836E-9,119.9999973E-3,,Vertical Scale,999.999977648E-3,,-272.80000836E-9,519.999980927E-3,,Vertical Scale,10.0000001,,-272.80000836E-9,10.0000000,
Vertical Offset,0,,-272.40000122E-9,119.9999973E-3,,Vertical Offset,0,,-272.40000122E-9,519.999980927E-3,,Vertical Offset,0,,-272.40000122E-9,10.0000000,
Horizontal Units,s,,-272.00002251E-9,159.99999642E-3,,Horizontal Units,s,,-272.00002251E-9,519.999980927E-3,,Horizontal Units,s,,-272.00002251E-9,10.0000000,
Horizontal Scale,100.0000013E-9,,-271.60001537E-9,119.9999973E-3,,Horizontal Scale,100.0000013E-9,,-271.60001537E-9,519.999980927E-3,,Horizontal Scale,100.0000013E-9,,-271.60001537E-9,10.0000000,
Pt Fmt,Y,,-271.20000823E-9,119.9999973E-3,,Pt Fmt,Y,,-271.20000823E-9,519.999980927E-3,,Pt Fmt,Y,,-271.20000823E-9,10.0000000,
Yzero,-1.7200000,,-270.80000109E-9,119.9999973E-3,,Yzero,-1.5600000,,-270.80000109E-9,519.999980927E-3,,Yzero,0.0,,-270.80000109E-9,10.0000000,
Probe Atten,1.000000,,-270.40002237E-9,119.9999973E-3,,Probe Atten,1.000000,,-270.40002237E-9,519.999980927E-3,,,,,-270.40002237E-9,10.4000006,
,,,-270.00001523E-9,159.99999642E-3,,,,,-270.00001523E-9,519.999980927E-3,,,,,-270.00001523E-9,10.0000000,
Note,TBS 1104 - 3:25:13 PM   2/3/2026,,-269.60000810E-9,159.99999642E-3,,Note,TBS 1104 - 3:25:13 PM   2/3/2026,,-269.60000810E-9,519.999980927E-3,,Note,TBS 1104 - 3:25:13 PM   2/3/2026,,-269.60000810E-9,10.0000000,
,,,-269.20000096E-9,159.99999642E-3,,,,,-269.20000096E-9,519.999980927E-3,,,,,-269.20000096E-9,10.0000000,
,,,-268.80002224E-9,159.99999642E-3,,,,,-268.80002224E-9,560.000002384E-3,,,,,-268.80002224E-9,10.0000000,
,,,-268.40001510E-9,159.99999642E-3,,,,,-268.40001510E-9,560.000002384E-3,,,,,-268.40001510E-9,10.0000000,
,,,-268.00000796E-9,159.99999642E-3,,,,,-268.00000796E-9,599.999964237E-3,,,,,-268.00000796E-9,10.0000000,
,,,-267.60000083E-9,159.99999642E-3,,,,,-267.60000083E-9,560.000002384E-3,,,,,-267.60000083E-9,10.0000000,
,,,-267.20002211E-9,159.99999642E-3,,,,,-267.20002211E-9,560.000002384E-3,,,,,-267.20002211E-9,10.0000000,
,,,-266.80001497E-9,159.99999642E-3,,,,,-266.80001497E-9,560.000002384E-3,,,,,-266.80001497E-9,10.0000000,
,,,-266.40000783E-9,159.99999642E-3,,,,,-266.40000783E-9,560.000002384E-3,,,,,-266.40000783E-9,10.0000000,
